State,Phase,Time Period,Time Period Start Date,Time Period End Date,Region,Perc of Pop with Symptoms of Depression,Perc of Pop with Symptoms of Anxiety,Perc of Pop with Symptoms of Either,Region_Northeast,Region_South,Region_West
Texas,1.0,2,2020-05-07,2020-05-12,South,25.7,32.4,35.9,0,1,0
Texas,1.0,3,2020-05-14,2020-05-19,South,24.9,28.8,34.8,0,1,0
Texas,1.0,4,2020-05-21,2020-05-26,South,28.8,32.6,37.7,0,1,0
Texas,1.0,5,2020-05-28,2020-06-02,South,26.2,31.1,36.9,0,1,0
Texas,1.0,6,2020-06-04,2020-06-09,South,30.3,33.0,39.6,0,1,0
Texas,1.0,7,2020-06-11,2020-06-16,South,27.6,35.5,39.5,0,1,0
Texas,1.0,8,2020-06-18,2020-06-23,South,25.6,32.1,36.2,0,1,0
Texas,1.0,9,2020-06-25,2020-06-30,South,28.2,35.9,40.7,0,1,0
Texas,1.0,10,2020-07-02,2020-07-07,South,30.5,36.1,41.6,0,1,0
Texas,1.0,11,2020-07-09,2020-07-14,South,32.2,40.6,45.9,0,1,0
Texas,1.0,12,2020-07-16,2020-07-21,South,32.4,38.4,44.3,0,1,0
Texas,2.0,13,2020-08-19,2020-08-31,South,25.7,31.1,37.1,0,1,0
Texas,2.0,14,2020-09-02,2020-09-14,South,26.9,32.6,38.2,0,1,0
Texas,2.0,15,2020-09-16,2020-09-28,South,28.0,33.2,39.5,0,1,0
Texas,2.0,16,2020-09-30,2020-10-12,South,29.0,33.2,38.8,0,1,0
Texas,2.0,17,2020-10-14,2020-10-26,South,29.4,34.7,41.4,0,1,0
Texas,3.0,18,2020-10-28,2020-11-09,South,31.2,37.2,44.4,0,1,0
Texas,3.0,19,2020-11-11,2020-11-23,South,31.4,42.3,47.3,0,1,0
Texas,3.0,20,2020-11-25,2020-12-07,South,31.3,38.8,44.1,0,1,0
Texas,3.0,21,2020-12-09,2020-12-21,South,31.8,38.0,43.2,0,1,0
Texas,3.0,22,2021-01-06,2021-01-18,South,27.6,33.9,39.0,0,1,0
Texas,3.0,23,2021-01-20,2021-02-01,South,31.0,38.5,43.4,0,1,0
Texas,3.0,24,2021-02-03,2021-02-15,South,28.2,34.8,39.9,0,1,0
Texas,3.0,25,2021-02-17,2021-03-01,South,27.6,34.8,40.9,0,1,0
Texas,3.0,26,2021-03-03,2021-03-15,South,25.1,30.8,35.7,0,1,0
Texas,3.0,27,2021-03-17,2021-03-29,South,25.9,30.3,35.0,0,1,0
Texas,3.1,28,2021-04-14,2021-04-26,South,25.5,30.9,34.6,0,1,0
Texas,3.1,29,2021-04-28,2021-05-10,South,23.9,28.3,33.1,0,1,0
Texas,3.1,30,2021-05-12,2021-05-24,South,22.8,26.5,32.4,0,1,0
Texas,3.1,31,2021-05-26,2021-06-07,South,23.7,28.0,32.2,0,1,0
Texas,3.1,32,2021-06-09,2021-06-21,South,23.7,26.1,31.7,0,1,0
Texas,3.1,33,2021-06-23,2021-07-05,South,22.4,26.8,31.6,0,1,0
Texas,3.2,34,2021-07-21,2021-08-02,South,26.6,33.9,38.1,0,1,0
Texas,3.2,35,2021-08-04,2021-08-16,South,22.6,28.4,31.9,0,1,0
Texas,3.2,36,2021-08-18,2021-08-30,South,22.5,28.3,32.6,0,1,0
Texas,3.2,37,2021-09-01,2021-09-13,South,27.3,31.9,36.3,0,1,0
Texas,3.2,38,2021-09-15,2021-09-27,South,23.4,26.7,32.5,0,1,0
Texas,3.2,39,2021-09-29,2021-10-11,South,24.7,28.6,34.2,0,1,0
Texas,3.3,40,2021-12-01,2021-12-13,South,21.2,24.9,29.5,0,1,0
Texas,3.3,41,2021-12-29,2022-01-10,South,25.0,31.0,35.1,0,1,0
Texas,3.3,42,2022-01-26,2022-02-07,South,23.2,28.3,32.9,0,1,0
Texas,3.4,43,2022-03-02,2022-03-14,South,25.9,29.5,34.5,0,1,0
Texas,3.4,44,2022-03-30,2022-04-11,South,24.4,28.8,34.3,0,1,0
Texas,3.4,45,2022-04-27,2022-05-09,South,25.9,30.0,34.1,0,1,0
Texas,3.5,46,2022-06-01,2022-06-13,South,24.8,30.5,34.1,0,1,0
Texas,3.5,47,2022-06-29,2022-07-11,South,25.5,32.4,37.0,0,1,0
Texas,3.5,48,2022-07-27,2022-08-08,South,24.3,32.3,36.6,0,1,0
Texas,3.6,49,2022-09-14,2022-09-26,South,26.5,31.9,36.9,0,1,0
Texas,3.6,50,2022-10-05,2022-10-17,South,30.1,35.6,40.3,0,1,0
Texas,3.6,51,2022-11-02,2022-11-14,South,25.9,34.3,38.5,0,1,0
Texas,3.7,52,2022-12-09,2022-12-19,South,27.1,31.3,36.3,0,1,0
Texas,3.7,53,2023-01-04,2023-01-16,South,25.8,28.2,35.4,0,1,0
Texas,3.7,54,2023-02-01,2023-02-13,South,24.4,31.4,36.8,0,1,0
Texas,3.8,55,2023-03-01,2023-03-13,South,23.5,29.1,34.2,0,1,0
Texas,3.8,56,2023-03-29,2023-04-10,South,23.8,30.7,34.8,0,1,0
Texas,3.8,57,2023-04-26,2023-05-08,South,24.5,28.7,34.5,0,1,0
Texas,3.9,58,2023-06-07,2023-06-19,South,24.5,30.8,36.0,0,1,0
Texas,3.9,59,2023-06-28,2023-07-10,South,19.5,24.4,30.4,0,1,0
Texas,3.9,60,2023-07-26,2023-08-07,South,22.9,31.3,35.0,0,1,0
Texas,3.1,61,2023-08-23,2023-09-04,South,19.6,24.9,29.0,0,1,0
Texas,3.1,62,2023-09-20,2023-10-02,South,24.6,28.2,33.6,0,1,0
Utah,1.0,1,2020-04-23,2020-05-05,West,22.9,28.9,34.7,0,0,1
Utah,1.0,2,2020-05-07,2020-05-12,West,22.6,26.0,30.4,0,0,1
Utah,1.0,3,2020-05-14,2020-05-19,West,21.2,26.1,30.3,0,0,1
Utah,1.0,4,2020-05-21,2020-05-26,West,24.9,25.5,31.9,0,0,1
Utah,1.0,5,2020-05-28,2020-06-02,West,22.3,29.7,34.5,0,0,1
Utah,1.0,6,2020-06-04,2020-06-09,West,25.3,28.0,34.1,0,0,1
Utah,1.0,7,2020-06-11,2020-06-16,West,18.5,32.0,36.0,0,0,1
Utah,1.0,8,2020-06-18,2020-06-23,West,27.3,33.3,37.2,0,0,1
Utah,1.0,9,2020-06-25,2020-06-30,West,26.0,33.0,36.7,0,0,1
Utah,1.0,10,2020-07-02,2020-07-07,West,25.0,29.1,34.7,0,0,1
Utah,1.0,11,2020-07-09,2020-07-14,West,24.2,29.5,34.3,0,0,1
Utah,1.0,12,2020-07-16,2020-07-21,West,28.5,34.6,37.8,0,0,1
Utah,2.0,13,2020-08-19,2020-08-31,West,22.7,30.4,34.4,0,0,1
Utah,2.0,14,2020-09-02,2020-09-14,West,22.0,29.2,33.3,0,0,1
Utah,2.0,15,2020-09-16,2020-09-28,West,26.8,33.9,38.5,0,0,1
Utah,2.0,16,2020-09-30,2020-10-12,West,23.5,31.1,36.1,0,0,1
Utah,2.0,17,2020-10-14,2020-10-26,West,22.4,29.1,33.1,0,0,1
Utah,3.0,18,2020-10-28,2020-11-09,West,24.3,33.0,36.4,0,0,1
Utah,3.0,19,2020-11-11,2020-11-23,West,28.7,38.0,44.3,0,0,1
Utah,3.0,20,2020-11-25,2020-12-07,West,32.4,37.3,44.2,0,0,1
Utah,3.0,21,2020-12-09,2020-12-21,West,29.0,34.6,40.6,0,0,1
Utah,3.0,22,2021-01-06,2021-01-18,West,29.5,38.5,42.8,0,0,1
Utah,3.0,23,2021-01-20,2021-02-01,West,28.2,35.9,40.9,0,0,1
Utah,3.0,24,2021-02-03,2021-02-15,West,28.7,35.6,40.2,0,0,1
Utah,3.0,25,2021-02-17,2021-03-01,West,25.4,32.4,36.8,0,0,1
Utah,3.0,26,2021-03-03,2021-03-15,West,24.0,27.1,32.6,0,0,1
Utah,3.0,27,2021-03-17,2021-03-29,West,23.1,25.8,31.5,0,0,1
Utah,3.1,28,2021-04-14,2021-04-26,West,17.8,20.2,25.1,0,0,1
Utah,3.1,29,2021-04-28,2021-05-10,West,21.0,25.8,30.1,0,0,1
Utah,3.1,30,2021-05-12,2021-05-24,West,20.6,22.9,27.7,0,0,1
Utah,3.1,31,2021-05-26,2021-06-07,West,19.1,25.2,29.0,0,0,1
Utah,3.1,32,2021-06-09,2021-06-21,West,20.7,26.5,29.8,0,0,1
Utah,3.1,33,2021-06-23,2021-07-05,West,18.8,24.5,28.1,0,0,1
Utah,3.2,34,2021-07-21,2021-08-02,West,24.0,27.8,32.2,0,0,1
Utah,3.2,35,2021-08-04,2021-08-16,West,21.4,29.2,33.0,0,0,1
Utah,3.2,36,2021-08-18,2021-08-30,West,24.2,29.7,33.7,0,0,1
Utah,3.2,37,2021-09-01,2021-09-13,West,21.0,26.7,29.9,0,0,1
Utah,3.2,38,2021-09-15,2021-09-27,West,25.6,30.1,35.6,0,0,1
Utah,3.2,39,2021-09-29,2021-10-11,West,22.6,26.5,31.1,0,0,1
Utah,3.3,40,2021-12-01,2021-12-13,West,22.6,28.0,32.5,0,0,1
Utah,3.3,41,2021-12-29,2022-01-10,West,23.6,30.4,34.3,0,0,1
Utah,3.3,42,2022-01-26,2022-02-07,West,19.8,24.2,28.3,0,0,1
Utah,3.4,43,2022-03-02,2022-03-14,West,22.5,27.7,31.6,0,0,1
Utah,3.4,44,2022-03-30,2022-04-11,West,22.2,27.4,31.1,0,0,1
Utah,3.4,45,2022-04-27,2022-05-09,West,24.8,31.9,36.9,0,0,1
Utah,3.5,46,2022-06-01,2022-06-13,West,24.7,30.9,34.7,0,0,1
Utah,3.5,47,2022-06-29,2022-07-11,West,29.1,32.1,38.8,0,0,1
Utah,3.5,48,2022-07-27,2022-08-08,West,23.0,28.3,32.9,0,0,1
Utah,3.6,49,2022-09-14,2022-09-26,West,26.5,32.9,36.8,0,0,1
Utah,3.6,50,2022-10-05,2022-10-17,West,26.7,32.3,37.7,0,0,1
Utah,3.6,51,2022-11-02,2022-11-14,West,20.6,29.8,33.3,0,0,1
Utah,3.7,52,2022-12-09,2022-12-19,West,22.6,29.2,33.3,0,0,1
Utah,3.7,53,2023-01-04,2023-01-16,West,22.9,27.9,32.1,0,0,1
Utah,3.7,54,2023-02-01,2023-02-13,West,23.1,27.9,33.3,0,0,1
Utah,3.8,55,2023-03-01,2023-03-13,West,24.3,29.7,35.7,0,0,1
Utah,3.8,56,2023-03-29,2023-04-10,West,23.1,29.0,34.5,0,0,1
Utah,3.8,57,2023-04-26,2023-05-08,West,22.9,33.3,36.6,0,0,1
Utah,3.9,58,2023-06-07,2023-06-19,West,25.2,30.9,36.5,0,0,1
Utah,3.9,59,2023-06-28,2023-07-10,West,24.5,29.0,35.1,0,0,1
Utah,3.9,60,2023-07-26,2023-08-07,West,23.9,29.3,35.8,0,0,1
Utah,3.1,61,2023-08-23,2023-09-04,West,19.4,26.4,29.0,0,0,1
Utah,3.1,62,2023-09-20,2023-10-02,West,22.6,35.0,38.2,0,0,1
Vermont,1.0,1,2020-04-23,2020-05-05,Northeast,20.7,30.6,33.9,1,0,0
Vermont,1.0,2,2020-05-07,2020-05-12,Northeast,26.8,31.8,35.7,1,0,0
Vermont,1.0,3,2020-05-14,2020-05-19,Northeast,19.0,25.8,29.6,1,0,0
Vermont,1.0,4,2020-05-21,2020-05-26,Northeast,19.4,23.3,28.8,1,0,0
Vermont,1.0,5,2020-05-28,2020-06-02,Northeast,23.5,31.8,35.3,1,0,0
Vermont,1.0,6,2020-06-04,2020-06-09,Northeast,25.1,29.8,33.7,1,0,0
Vermont,1.0,7,2020-06-11,2020-06-16,Northeast,26.2,33.0,36.3,1,0,0
Vermont,1.0,8,2020-06-18,2020-06-23,Northeast,18.4,25.0,27.9,1,0,0
Vermont,1.0,9,2020-06-25,2020-06-30,Northeast,22.3,29.7,32.8,1,0,0
Vermont,1.0,10,2020-07-02,2020-07-07,Northeast,22.2,29.2,32.2,1,0,0
Vermont,1.0,11,2020-07-09,2020-07-14,Northeast,20.7,33.4,35.4,1,0,0
Vermont,1.0,12,2020-07-16,2020-07-21,Northeast,21.4,29.2,33.2,1,0,0
Vermont,2.0,13,2020-08-19,2020-08-31,Northeast,19.5,28.0,32.0,1,0,0
Vermont,2.0,14,2020-09-02,2020-09-14,Northeast,19.6,30.2,34.5,1,0,0
Vermont,2.0,15,2020-09-16,2020-09-28,Northeast,22.9,33.0,36.6,1,0,0
Vermont,2.0,16,2020-09-30,2020-10-12,Northeast,30.1,36.9,44.0,1,0,0
Vermont,2.0,17,2020-10-14,2020-10-26,Northeast,21.5,33.3,36.1,1,0,0
Vermont,3.0,18,2020-10-28,2020-11-09,Northeast,30.0,37.3,43.8,1,0,0
Vermont,3.0,19,2020-11-11,2020-11-23,Northeast,21.6,36.2,39.8,1,0,0
Vermont,3.0,20,2020-11-25,2020-12-07,Northeast,28.8,37.8,40.6,1,0,0
Vermont,3.0,21,2020-12-09,2020-12-21,Northeast,25.7,38.0,41.1,1,0,0
Vermont,3.0,22,2021-01-06,2021-01-18,Northeast,22.0,30.6,35.2,1,0,0
Vermont,3.0,23,2021-01-20,2021-02-01,Northeast,21.2,32.4,36.2,1,0,0
Vermont,3.0,24,2021-02-03,2021-02-15,Northeast,27.2,36.0,38.7,1,0,0
Vermont,3.0,25,2021-02-17,2021-03-01,Northeast,25.7,29.0,37.2,1,0,0
Vermont,3.0,26,2021-03-03,2021-03-15,Northeast,20.1,30.7,35.5,1,0,0
Vermont,3.0,27,2021-03-17,2021-03-29,Northeast,23.0,27.9,32.1,1,0,0
Vermont,3.1,28,2021-04-14,2021-04-26,Northeast,23.7,26.0,31.4,1,0,0
Vermont,3.1,29,2021-04-28,2021-05-10,Northeast,20.5,24.6,28.0,1,0,0
Vermont,3.1,30,2021-05-12,2021-05-24,Northeast,19.0,24.6,28.0,1,0,0
Vermont,3.1,31,2021-05-26,2021-06-07,Northeast,17.8,23.1,25.9,1,0,0
Vermont,3.1,32,2021-06-09,2021-06-21,Northeast,16.5,20.9,23.0,1,0,0
Vermont,3.1,33,2021-06-23,2021-07-05,Northeast,11.5,23.6,25.5,1,0,0
Vermont,3.2,34,2021-07-21,2021-08-02,Northeast,22.5,23.5,25.8,1,0,0
Vermont,3.2,35,2021-08-04,2021-08-16,Northeast,17.8,25.3,27.8,1,0,0
Vermont,3.2,36,2021-08-18,2021-08-30,Northeast,16.8,25.8,29.3,1,0,0
Vermont,3.2,37,2021-09-01,2021-09-13,Northeast,27.1,29.3,37.5,1,0,0
Vermont,3.2,38,2021-09-15,2021-09-27,Northeast,15.3,21.2,24.3,1,0,0
Vermont,3.2,39,2021-09-29,2021-10-11,Northeast,27.0,27.6,33.6,1,0,0
Vermont,3.3,40,2021-12-01,2021-12-13,Northeast,18.8,28.1,32.2,1,0,0
Vermont,3.3,41,2021-12-29,2022-01-10,Northeast,22.1,30.7,34.5,1,0,0
Vermont,3.3,42,2022-01-26,2022-02-07,Northeast,17.5,29.3,31.6,1,0,0
Vermont,3.4,43,2022-03-02,2022-03-14,Northeast,21.9,26.6,29.9,1,0,0
Vermont,3.4,44,2022-03-30,2022-04-11,Northeast,19.1,25.9,28.1,1,0,0
Vermont,3.4,45,2022-04-27,2022-05-09,Northeast,18.3,22.6,25.6,1,0,0
Vermont,3.5,46,2022-06-01,2022-06-13,Northeast,22.2,25.4,29.2,1,0,0
Vermont,3.5,47,2022-06-29,2022-07-11,Northeast,12.4,23.7,26.0,1,0,0
Vermont,3.5,48,2022-07-27,2022-08-08,Northeast,20.9,28.3,30.8,1,0,0
Vermont,3.6,49,2022-09-14,2022-09-26,Northeast,23.2,27.7,33.0,1,0,0
Vermont,3.6,50,2022-10-05,2022-10-17,Northeast,15.5,25.3,28.1,1,0,0
Vermont,3.6,51,2022-11-02,2022-11-14,Northeast,21.0,32.7,35.6,1,0,0
Vermont,3.7,52,2022-12-09,2022-12-19,Northeast,16.5,24.3,26.2,1,0,0
Vermont,3.7,53,2023-01-04,2023-01-16,Northeast,21.3,26.1,30.5,1,0,0
Vermont,3.7,54,2023-02-01,2023-02-13,Northeast,15.4,19.7,24.1,1,0,0
Vermont,3.8,55,2023-03-01,2023-03-13,Northeast,22.9,26.1,31.7,1,0,0
Vermont,3.8,56,2023-03-29,2023-04-10,Northeast,15.3,21.7,24.6,1,0,0
Vermont,3.8,57,2023-04-26,2023-05-08,Northeast,15.4,23.2,25.7,1,0,0
Vermont,3.9,58,2023-06-07,2023-06-19,Northeast,17.7,23.0,27.5,1,0,0
Vermont,3.9,59,2023-06-28,2023-07-10,Northeast,16.5,21.7,26.6,1,0,0
Vermont,3.9,60,2023-07-26,2023-08-07,Northeast,15.3,24.7,27.6,1,0,0
Vermont,3.1,61,2023-08-23,2023-09-04,Northeast,12.3,19.0,21.3,1,0,0
Vermont,3.1,62,2023-09-20,2023-10-02,Northeast,16.4,23.3,27.0,1,0,0
Virginia,1.0,1,2020-04-23,2020-05-05,South,21.5,28.5,33.7,0,1,0
Virginia,1.0,2,2020-05-07,2020-05-12,South,20.6,26.8,30.6,0,1,0
Virginia,1.0,3,2020-05-14,2020-05-19,South,25.4,26.8,32.2,0,1,0
Virginia,1.0,4,2020-05-21,2020-05-26,South,22.3,28.7,33.1,0,1,0
Virginia,1.0,5,2020-05-28,2020-06-02,South,21.4,28.3,31.4,0,1,0
Virginia,1.0,6,2020-06-04,2020-06-09,South,27.5,29.5,36.5,0,1,0
Virginia,1.0,7,2020-06-11,2020-06-16,South,23.3,30.1,33.9,0,1,0
Virginia,1.0,8,2020-06-18,2020-06-23,South,26.9,31.9,36.9,0,1,0
Virginia,1.0,9,2020-06-25,2020-06-30,South,24.2,29.3,33.1,0,1,0
Virginia,1.0,10,2020-07-02,2020-07-07,South,29.5,29.5,38.5,0,1,0
Virginia,1.0,11,2020-07-09,2020-07-14,South,24.0,32.6,35.2,0,1,0
Virginia,1.0,12,2020-07-16,2020-07-21,South,27.0,34.2,38.3,0,1,0
Virginia,2.0,13,2020-08-19,2020-08-31,South,25.1,30.5,35.2,0,1,0
Virginia,2.0,14,2020-09-02,2020-09-14,South,22.4,29.1,33.3,0,1,0
Virginia,2.0,15,2020-09-16,2020-09-28,South,24.6,31.1,36.5,0,1,0
Virginia,2.0,16,2020-09-30,2020-10-12,South,23.1,28.7,32.9,0,1,0
Virginia,2.0,17,2020-10-14,2020-10-26,South,23.8,30.0,35.6,0,1,0
Virginia,3.0,18,2020-10-28,2020-11-09,South,24.0,30.5,36.7,0,1,0
Virginia,3.0,19,2020-11-11,2020-11-23,South,23.3,34.3,38.2,0,1,0
Virginia,3.0,20,2020-11-25,2020-12-07,South,26.9,33.5,39.3,0,1,0
Virginia,3.0,21,2020-12-09,2020-12-21,South,28.1,35.9,40.4,0,1,0
Virginia,3.0,22,2021-01-06,2021-01-18,South,28.6,37.1,41.4,0,1,0
Virginia,3.0,23,2021-01-20,2021-02-01,South,24.6,32.7,36.9,0,1,0
Virginia,3.0,24,2021-02-03,2021-02-15,South,27.5,33.3,38.7,0,1,0
Virginia,3.0,25,2021-02-17,2021-03-01,South,25.3,31.9,37.0,0,1,0
Virginia,3.0,26,2021-03-03,2021-03-15,South,25.1,28.6,34.3,0,1,0
Virginia,3.0,27,2021-03-17,2021-03-29,South,22.3,26.3,31.4,0,1,0
Virginia,3.1,28,2021-04-14,2021-04-26,South,18.7,22.3,25.8,0,1,0
Virginia,3.1,29,2021-04-28,2021-05-10,South,19.4,24.0,27.3,0,1,0
Virginia,3.1,30,2021-05-12,2021-05-24,South,22.7,28.2,32.3,0,1,0
Virginia,3.1,31,2021-05-26,2021-06-07,South,21.3,24.1,29.9,0,1,0
Virginia,3.1,32,2021-06-09,2021-06-21,South,20.6,23.8,28.3,0,1,0
Virginia,3.1,33,2021-06-23,2021-07-05,South,17.1,22.5,25.9,0,1,0
Virginia,3.2,34,2021-07-21,2021-08-02,South,20.3,26.0,30.3,0,1,0
Virginia,3.2,35,2021-08-04,2021-08-16,South,20.1,25.2,30.3,0,1,0
Virginia,3.2,36,2021-08-18,2021-08-30,South,16.8,24.8,28.0,0,1,0
Virginia,3.2,37,2021-09-01,2021-09-13,South,20.7,26.0,30.7,0,1,0
Virginia,3.2,38,2021-09-15,2021-09-27,South,20.6,26.2,31.8,0,1,0
Virginia,3.2,39,2021-09-29,2021-10-11,South,18.3,23.6,27.9,0,1,0
Virginia,3.3,40,2021-12-01,2021-12-13,South,22.4,28.7,31.5,0,1,0
Virginia,3.3,41,2021-12-29,2022-01-10,South,23.4,31.7,35.4,0,1,0
Virginia,3.3,42,2022-01-26,2022-02-07,South,21.4,26.4,29.8,0,1,0
Virginia,3.4,43,2022-03-02,2022-03-14,South,20.3,26.3,29.8,0,1,0
Virginia,3.4,44,2022-03-30,2022-04-11,South,19.8,25.7,29.7,0,1,0
Virginia,3.4,45,2022-04-27,2022-05-09,South,19.3,25.7,30.2,0,1,0
Virginia,3.5,46,2022-06-01,2022-06-13,South,20.4,26.2,29.6,0,1,0
Virginia,3.5,47,2022-06-29,2022-07-11,South,25.3,26.5,31.9,0,1,0
Virginia,3.5,48,2022-07-27,2022-08-08,South,18.8,29.5,32.0,0,1,0
Virginia,3.6,49,2022-09-14,2022-09-26,South,22.0,30.7,34.5,0,1,0
Virginia,3.6,50,2022-10-05,2022-10-17,South,22.4,30.0,33.5,0,1,0
Virginia,3.6,51,2022-11-02,2022-11-14,South,19.1,28.5,32.1,0,1,0
Virginia,3.7,52,2022-12-09,2022-12-19,South,23.5,29.3,33.8,0,1,0
Virginia,3.7,53,2023-01-04,2023-01-16,South,18.1,25.4,28.6,0,1,0
Virginia,3.7,54,2023-02-01,2023-02-13,South,22.5,28.4,32.0,0,1,0
Virginia,3.8,55,2023-03-01,2023-03-13,South,20.4,24.8,30.4,0,1,0
Virginia,3.8,56,2023-03-29,2023-04-10,South,20.5,27.9,32.2,0,1,0
Virginia,3.8,57,2023-04-26,2023-05-08,South,19.6,25.0,29.7,0,1,0
Virginia,3.9,58,2023-06-07,2023-06-19,South,17.6,26.6,30.5,0,1,0
Virginia,3.9,59,2023-06-28,2023-07-10,South,22.2,27.1,33.1,0,1,0
Virginia,3.9,60,2023-07-26,2023-08-07,South,19.3,27.4,31.3,0,1,0
Virginia,3.1,61,2023-08-23,2023-09-04,South,18.5,21.9,26.9,0,1,0
Virginia,3.1,62,2023-09-20,2023-10-02,South,21.7,28.7,33.2,0,1,0
Washington,1.0,1,2020-04-23,2020-05-05,West,22.1,30.6,35.0,0,0,1
Washington,1.0,2,2020-05-07,2020-05-12,West,22.9,28.5,35.0,0,0,1
Washington,1.0,3,2020-05-14,2020-05-19,West,23.2,28.9,33.0,0,0,1
Washington,1.0,4,2020-05-21,2020-05-26,West,22.2,26.8,31.8,0,0,1
Washington,1.0,5,2020-05-28,2020-06-02,West,27.1,31.7,36.7,0,0,1
Washington,1.0,6,2020-06-04,2020-06-09,West,21.4,29.4,31.9,0,0,1
Washington,1.0,7,2020-06-11,2020-06-16,West,22.5,29.3,34.2,0,0,1
Washington,1.0,8,2020-06-18,2020-06-23,West,26.4,30.5,34.7,0,0,1
Washington,1.0,9,2020-06-25,2020-06-30,West,31.1,37.0,42.0,0,0,1
Washington,1.0,10,2020-07-02,2020-07-07,West,27.8,37.5,42.0,0,0,1
Washington,1.0,11,2020-07-09,2020-07-14,West,27.2,35.7,40.5,0,0,1
Washington,1.0,12,2020-07-16,2020-07-21,West,32.2,37.1,43.8,0,0,1
Washington,2.0,13,2020-08-19,2020-08-31,West,23.6,32.7,37.2,0,0,1
Washington,2.0,14,2020-09-02,2020-09-14,West,22.7,30.8,35.4,0,0,1
Washington,2.0,15,2020-09-16,2020-09-28,West,25.7,34.6,39.9,0,0,1
Washington,2.0,16,2020-09-30,2020-10-12,West,25.2,34.5,38.5,0,0,1
Washington,2.0,17,2020-10-14,2020-10-26,West,28.4,35.9,41.7,0,0,1
Washington,3.0,18,2020-10-28,2020-11-09,West,24.4,34.7,38.8,0,0,1
Washington,3.0,19,2020-11-11,2020-11-23,West,27.7,36.3,43.4,0,0,1
Washington,3.0,20,2020-11-25,2020-12-07,West,29.4,37.5,43.3,0,0,1
Washington,3.0,21,2020-12-09,2020-12-21,West,31.2,36.8,42.4,0,0,1
Washington,3.0,22,2021-01-06,2021-01-18,West,30.1,37.9,44.1,0,0,1
Washington,3.0,23,2021-01-20,2021-02-01,West,33.2,41.0,46.3,0,0,1
Washington,3.0,24,2021-02-03,2021-02-15,West,28.7,36.4,40.9,0,0,1
Washington,3.0,25,2021-02-17,2021-03-01,West,27.8,34.2,40.1,0,0,1
Washington,3.0,26,2021-03-03,2021-03-15,West,26.6,32.5,37.3,0,0,1
Washington,3.0,27,2021-03-17,2021-03-29,West,23.3,29.7,35.6,0,0,1
Washington,3.1,28,2021-04-14,2021-04-26,West,21.9,25.2,29.7,0,0,1
Washington,3.1,29,2021-04-28,2021-05-10,West,22.7,28.3,32.6,0,0,1
Washington,3.1,30,2021-05-12,2021-05-24,West,20.2,27.0,31.3,0,0,1
Washington,3.1,31,2021-05-26,2021-06-07,West,22.5,27.8,32.4,0,0,1
Washington,3.1,32,2021-06-09,2021-06-21,West,21.3,24.8,29.0,0,0,1
Washington,3.1,33,2021-06-23,2021-07-05,West,18.8,23.9,28.3,0,0,1
Washington,3.2,34,2021-07-21,2021-08-02,West,25.5,30.3,34.7,0,0,1
Washington,3.2,35,2021-08-04,2021-08-16,West,21.4,27.9,31.1,0,0,1
Washington,3.2,36,2021-08-18,2021-08-30,West,23.7,29.4,33.7,0,0,1
Washington,3.2,37,2021-09-01,2021-09-13,West,24.2,28.9,34.1,0,0,1
Washington,3.2,38,2021-09-15,2021-09-27,West,23.6,30.7,36.2,0,0,1
Washington,3.2,39,2021-09-29,2021-10-11,West,23.1,28.2,33.5,0,0,1
Washington,3.3,40,2021-12-01,2021-12-13,West,23.7,30.1,33.6,0,0,1
Washington,3.3,41,2021-12-29,2022-01-10,West,21.4,28.1,32.7,0,0,1
Washington,3.3,42,2022-01-26,2022-02-07,West,22.6,27.6,32.3,0,0,1
Washington,3.4,43,2022-03-02,2022-03-14,West,21.3,30.7,33.9,0,0,1
Washington,3.4,44,2022-03-30,2022-04-11,West,19.4,25.3,28.4,0,0,1
Washington,3.4,45,2022-04-27,2022-05-09,West,23.2,29.8,34.3,0,0,1
Washington,3.5,46,2022-06-01,2022-06-13,West,20.4,26.1,30.7,0,0,1
Washington,3.5,47,2022-06-29,2022-07-11,West,18.8,24.7,28.5,0,0,1
Washington,3.5,48,2022-07-27,2022-08-08,West,19.3,25.9,30.5,0,0,1
Washington,3.6,49,2022-09-14,2022-09-26,West,23.2,31.3,35.7,0,0,1
Washington,3.6,50,2022-10-05,2022-10-17,West,26.5,30.8,36.9,0,0,1
Washington,3.6,51,2022-11-02,2022-11-14,West,21.2,28.8,33.3,0,0,1
Washington,3.7,52,2022-12-09,2022-12-19,West,20.6,25.3,30.1,0,0,1
Washington,3.7,53,2023-01-04,2023-01-16,West,22.3,27.8,31.3,0,0,1
Washington,3.7,54,2023-02-01,2023-02-13,West,21.2,28.1,32.6,0,0,1
Washington,3.8,55,2023-03-01,2023-03-13,West,20.1,28.0,32.2,0,0,1
Washington,3.8,56,2023-03-29,2023-04-10,West,20.0,27.9,31.8,0,0,1
Washington,3.8,57,2023-04-26,2023-05-08,West,21.2,26.2,31.2,0,0,1
Washington,3.9,58,2023-06-07,2023-06-19,West,18.3,27.3,31.0,0,0,1
Washington,3.9,59,2023-06-28,2023-07-10,West,20.9,29.9,33.3,0,0,1
Washington,3.9,60,2023-07-26,2023-08-07,West,20.5,29.2,32.8,0,0,1
Washington,3.1,61,2023-08-23,2023-09-04,West,21.7,28.4,32.6,0,0,1
